teama_off_rating,teama_def_rating,teama_ast_pct,teama_ast_tov,teama_ast_ratio,teama_oreb_pct,teama_dreb_pct,teama_treb_pct,teama_tm_tov_pct,teama_efg_pct,teama_ts_pct,teama_usg_pct,teama_pace,teama_pie,teamb_off_rating,teamb_def_rating,teamb_ast_pct,teamb_ast_tov,teamb_ast_ratio,teamb_oreb_pct,teamb_dreb_pct,teamb_treb_pct,teamb_tm_tov_pct,teamb_efg_pct,teamb_ts_pct,teamb_usg_pct,teamb_pace,teamb_pie,winner,teama_id,teamb_id,game_id,team_id,opponent_id,period,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,ast,blk,stl,to,pf,pts,plus_minus,teama_net_rating,teamb_net_rating
105.41,95.16,0.6405,1.5139999999999998,18.43,0.2748,0.7714999999999999,0.0,17.619999999999997,0.5326000000000001,0.5628,0.1991,102.742,0.5792,102.12317073170732,105.98780487804878,0.6024999999999998,1.6564634146341466,17.62560975609756,0.24649999999999997,0.7337560975609754,0.0,15.679268292682938,0.500048780487805,0.5380975609756098,0.19887804878048776,96.53817073170731,0.4845731707317073,Yes,1610612737,1610612749,21600163,1610612737,1610612749,f,2016,240:00,35,72,10,32,27,31,3,36,29,8,6,16,17,107,7,13.25,-3.8646341463414586
105.69090909090909,95.0909090909091,0.6576363636363636,1.5409090909090908,18.772727272727273,0.2576363636363636,0.7655454545454545,0.0,17.49090909090909,0.5347272727272728,0.5684545454545454,0.19918181818181815,102.7,0.5813636363636364,105.01341463414639,101.94999999999999,0.588390243902439,1.9170731707317068,16.73780487804878,0.1975487804878049,0.7994268292682923,0.0,12.752439024390238,0.5024512195121951,0.5460243902439025,0.19863414634146334,97.8208536585366,0.5088780487804877,No,1610612737,1610612766,21600174,1610612737,1610612766,f,2016,240:00,39,84,7,28,11,17,8,41,25,6,9,16,18,96,-4,10.599999999999994,6.0634146341463975
104.84166666666665,95.21666666666665,0.6562499999999999,1.535,18.766666666666666,0.2513333333333333,0.7715,0.0,17.441666666666666,0.5323333333333334,0.5648333333333334,0.1990833333333333,102.64333333333333,0.5750000000000001,102.02926829268293,104.94024390243908,0.5590609756097561,1.6307317073170728,16.067073170731707,0.23540243902439012,0.7617926829268291,0.0,13.876829268292687,0.48440243902438995,0.5277439024390245,0.19854878048780486,95.84402439024392,0.4854146341463414,No,1610612737,1610612752,21600193,1610612737,1610612752,f,2016,240:00,34,85,6,21,20,29,14,34,17,5,7,13,15,94,-10,9.625,0.0890243902438499
104.24615384615383,96.03846153846153,0.6442307692307693,1.5176923076923075,18.346153846153847,0.25230769230769223,0.7703076923076922,0.0,17.13076923076923,0.5248461538461539,0.5583846153846154,0.19915384615384615,102.24461538461539,0.5653846153846154,103.37195121951225,107.37682926829265,0.5765365853658535,1.8620731707317075,16.857317073170737,0.2108414634146341,0.7908048780487805,0.0,13.439024390243903,0.4988658536585367,0.5378902439024392,0.1992073170731706,98.9165853658537,0.47087804878048756,No,1610612737,1610612740,21600209,1610612737,1610612740,f,2016,240:00,39,85,10,29,6,10,6,34,22,6,5,15,15,94,-18,11.207692307692298,-4.004878048780398
103.62142857142855,97.39999999999999,0.6385,1.514285714285714,18.27857142857143,0.24471428571428566,0.7775714285714285,0.0,16.99285714285714,0.5243571428571429,0.5560714285714285,0.19921428571428573,101.92999999999999,0.5530714285714285,102.45365853658538,100.26951219512196,0.5518170731707317,1.5150000000000006,16.073170731707325,0.2318048780487806,0.7623780487804878,0.0,14.878048780487802,0.49830487804878065,0.5373536585365853,0.19896341463414627,99.01292682926831,0.5198048780487807,Yes,1610612737,1610612754,21600216,1610612737,1610612754,f,2016,240:00,36,85,5,20,19,22,17,39,17,7,11,21,18,96,11,6.221428571428561,5.184146341463418
103.13333333333331,96.4,0.6274,1.4646666666666663,17.90666666666667,0.2525333333333333,0.7822666666666667,0.0,17.333333333333332,0.5196000000000001,0.5528,0.19913333333333333,101.896,0.5554666666666667,103.24878048780485,101.6060975609756,0.5255975609756098,1.3831707317073172,15.186585365853661,0.2555,0.7775609756097558,0.0,15.751219512195117,0.5029999999999999,0.5412804878048779,0.19851219512195117,93.26695121951222,0.5125487804878051,No,1610612737,1610612762,21600231,1610612737,1610612762,f,2016,240:00,26,83,8,25,8,12,6,34,11,4,8,14,16,68,-27,6.733333333333306,4.642682926829252
101.09999999999998,96.63125,0.614625,1.4224999999999997,17.39375,0.24393749999999997,0.7828125,0.0,17.15625,0.5096875000000001,0.5423125,0.19918750000000002,101.5025,0.5374375,112.56707317073175,100.94146341463417,0.6789999999999998,2.0687804878048777,20.45121951219512,0.23290243902439023,0.7622439024390246,0.0,14.793902439024386,0.5640487804878049,0.5939512195121951,0.19939024390243887,101.65731707317074,0.5667682926829267,No,1610612737,1610612744,21600252,1610612737,1610612747,f,2016,240:00,39,88,12,35,4,10,7,31,25,6,5,12,19,94,-15,4.468749999999986,14.625609756097575
100.79999999999998,96.91176470588235,0.6111764705882353,1.4005882352941175,17.223529411764705,0.2467647058823529,0.786235294117647,0.0,17.21764705882353,0.5067058823529412,0.5400588235294117,0.19911764705882354,101.64235294117647,0.5328823529411766,115.7,110.8,0.467,1.31,15.5,0.275,0.737,0.0,15.4,0.573,0.608,0.198,103.28,0.497,No,1610612737,1610612747,21600259,1610612737,1610612744,f,2016,240:00,36,86,7,29,21,30,14,37,20,4,11,18,22,100,-5,3.888235294117635,7.900000000000006
100.56111111111109,97.72222222222223,0.6128333333333333,1.438333333333333,17.33888888888889,0.24172222222222217,0.7799999999999999,0.0,16.944444444444443,0.5069444444444444,0.5383333333333333,0.1991666666666667,101.41777777777777,0.5268333333333334,99.40000000000002,107.10121951219519,0.5579268292682925,1.2728048780487808,15.447560975609754,0.25346341463414634,0.7710365853658536,0.0,16.932926829268293,0.48810975609756113,0.5271585365853658,0.19878048780487798,100.86,0.4504146341463414,No,1610612737,1610612756,21600274,1610612737,1610612756,f,2016,240:00,45,89,9,25,8,10,7,33,20,6,9,20,22,107,-2,2.83888888888886,-4.701219512195166
100.46315789473682,98.09473684210526,0.6039473684210527,1.4105263157894734,17.205263157894738,0.23952631578947364,0.7766842105263158,0.0,17.121052631578948,0.5095263157894737,0.5401578947368421,0.1990526315789474,101.66947368421053,0.5258947368421053,103.33414634146341,103.55853658536589,0.5136219512195124,1.5325609756097556,14.839024390243907,0.26586585365853665,0.7959512195121949,0.0,13.71219512195121,0.49330487804878065,0.5234024390243903,0.19892682926829253,97.40865853658534,0.48371951219512205,No,1610612737,1610612765,21600288,1610612737,1610612765,f,2016,240:00,32,88,6,24,15,20,6,26,22,2,6,7,12,85,-36,5.368421052631561,-0.22439024390247653
99.785,99.345,0.6081500000000001,1.4969999999999997,17.220000000000002,0.23364999999999997,0.7729999999999999,0.0,16.625,0.50395,0.5351,0.19910000000000003,101.488,0.5161,107.240243902439,102.83902439024394,0.508817073170732,1.6475609756097553,14.946341463414628,0.24304878048780484,0.7766829268292682,0.0,13.591463414634148,0.5057682926829268,0.5537804878048783,0.1981585365853658,95.3030487804878,0.5266097560975609,No,1610612737,1610612761,21600293,1610612737,1610612761,f,2016,240:00,35,88,7,28,7,14,13,25,21,5,7,18,13,84,-44,0.4399999999999977,7.40121951219507
99.02857142857142,100.71904761904761,0.6077619047619048,1.4785714285714282,17.14761904761905,0.2351428571428571,0.7683809523809524,0.0,16.738095238095237,0.5008095238095238,0.5308571428571428,0.19904761904761908,101.41714285714286,0.5046190476190476,109.91097560975606,103.07073170731708,0.5588414634146341,1.5486585365853662,16.803658536585374,0.30939024390243913,0.7603536585365849,0.0,15.846341463414632,0.5250853658536583,0.5665731707317073,0.19919512195121933,99.37256097560977,0.546268292682927,No,1610612737,1610612760,21600307,1610612737,1610612760,f,2016,240:00,34,77,7,22,24,32,7,29,26,3,13,18,24,99,-3,1.3095238095238102,6.840243902438985
98.93636363636364,100.62727272727271,0.614909090909091,1.4768181818181816,17.240909090909092,0.23204545454545447,0.769090909090909,0.0,16.777272727272727,0.5001818181818183,0.5314090909090908,0.19909090909090912,101.47545454545455,0.5043181818181819,108.0,98.6,0.574,2.25,18.9,0.348,0.72,0.0,12.0,0.505,0.519,0.197,98.68,0.569,Yes,1610612737,1610612748,21600324,1610612737,1610612748,f,2016,240:00,43,88,4,19,13,15,14,33,27,9,9,14,20,103,8,1.3090909090909264,9.400000000000006
99.3695652173913,100.47391304347825,0.6154782608695654,1.4965217391304346,17.356521739130436,0.23717391304347818,0.7706521739130434,0.0,16.691304347826087,0.5006521739130435,0.5319565217391304,0.19913043478260875,101.24608695652174,0.5080869565217391,97.2,108.6,0.59,2.88,17.5,0.2,0.766,0.0,8.1,0.44,0.476,0.2,98.68,0.429,Yes,1610612737,1610612749,21600340,1610612737,1610612749,f,2016,240:00,40,84,12,34,22,29,9,37,32,8,7,17,11,114,4,-1.1043478260869506,-8.399999999999991
99.72083333333335,100.60416666666664,0.6231666666666668,1.508333333333333,17.541666666666668,0.2359999999999999,0.7720416666666665,0.0,16.70416666666667,0.502625,0.5343333333333333,0.1990833333333334,101.4425,0.5101666666666667,102.72560975609758,104.72073170731703,0.5948170731707315,1.786585365853658,17.625609756097564,0.2273902439024391,0.7687682926829267,0.0,14.158536585365848,0.5016951219512197,0.5348048780487804,0.19908536585365832,98.1621951219512,0.4877073170731708,No,1610612737,1610612753,21600369,1610612737,1610612753,f,2016,240:00,45,90,11,29,19,21,13,32,29,4,6,15,16,120,-11,2.1166666666667027,-1.9951219512194456
100.47200000000001,101.832,0.6240000000000001,1.5252,17.648,0.2409999999999999,0.7757599999999998,0.0,16.628,0.5049600000000001,0.53716,0.19912000000000007,101.40559999999999,0.50844,112.6,91.3,0.415,1.42,13.3,0.304,0.822,0.0,12.4,0.494,0.552,0.198,98.22,0.61,Yes,1610612737,1610612761,21600392,1610612737,1610612761,f,2016,240:00,46,86,11,25,22,32,15,29,26,6,6,14,22,125,4,-1.3599999999999852,24.299999999999997
101.46153846153847,102.59615384615383,0.6217307692307693,1.538076923076923,17.684615384615384,0.24823076923076914,0.7760769230769229,0.0,16.530769230769234,0.5085769230769231,0.5405384615384615,0.1991538461538462,101.32307692307693,0.5101538461538462,108.6,97.2,0.675,2.7,19.8,0.234,0.8,0.0,10.1,0.489,0.537,0.2,98.68,0.571,No,1610612737,1610612766,21600401,1610612737,1610612766,f,2016,240:00,40,86,10,26,9,16,9,38,26,2,4,12,18,99,-8,1.8653846153846416,11.399999999999991
101.52222222222223,102.8111111111111,0.6227777777777779,1.5614814814814812,17.762962962962963,0.24644444444444438,0.7785925925925924,0.0,16.381481481481483,0.5091111111111112,0.5402222222222223,0.19918518518518524,101.17703703703704,0.5084074074074074,100.5,93.3,0.487,1.9,14.1,0.255,0.889,0.0,9.8,0.447,0.488,0.2,103.22,0.514,Yes,1610612737,1610612760,21600415,1610612737,1610612760,f,2016,240:00,41,75,9,23,19,24,5,30,24,2,5,15,20,110,2,-1.2888888888888772,10.200000000000003
102.00714285714285,103.18214285714284,0.6214285714285716,1.5628571428571427,17.817857142857143,0.24289285714285708,0.7746071428571427,0.0,16.357142857142858,0.5126071428571428,0.5438928571428572,0.1992142857142858,100.97428571428573,0.5096428571428572,104.29878048780486,107.21463414634144,0.6185243902439026,1.6679268292682925,17.68170731707317,0.24195121951219503,0.7474268292682923,0.0,15.302439024390237,0.49913414634146325,0.5501463414634148,0.19869512195121947,97.60756097560973,0.4980365853658537,No,1610612737,1610612750,21600430,1610612737,1610612750,f,2016,240:00,34,82,7,26,9,13,8,27,19,8,9,10,15,84,-8,1.825000000000017,-2.9158536585365766
101.71724137931034,103.10344827586205,0.6192758620689657,1.5744827586206895,17.76551724137931,0.24065517241379306,0.7700689655172412,0.0,16.17586206896552,0.5106896551724138,0.5416551724137931,0.1992413793103449,100.61103448275863,0.5072068965517241,102.86219512195123,106.46951219512188,0.601731707317073,1.7280487804878046,16.96219512195122,0.2554512195121952,0.7744634146341461,0.0,14.743902439024387,0.49041463414634134,0.5325000000000002,0.19906097560975594,98.15426829268293,0.47808536585365846,Yes,1610612737,1610612743,21600451,1610612737,1610612743,f,2016,240:00,37,86,8,25,27,33,10,31,26,4,10,8,25,109,1,-1.3862068965517125,-0.6073170731706483
102.01333333333332,103.21666666666665,0.6220666666666668,1.6303333333333332,17.816666666666666,0.23956666666666662,0.7715999999999998,0.0,15.90666666666667,0.5095666666666667,0.5416666666666666,0.19926666666666676,100.58933333333334,0.5075,103.4,108.6,0.556,1.82,15.4,0.306,0.732,0.0,11.6,0.453,0.496,0.198,94.32,0.464,No,1610612737,1610612750,21600468,1610612737,1610612750,f,2016,240:00,35,83,8,32,12,17,17,29,20,7,8,19,19,90,-14,-1.2033333333333331,-2.1999999999999886
101.86129032258064,103.45806451612901,0.6204193548387098,1.6116129032258062,17.738709677419354,0.24377419354838706,0.7700967741935483,0.0,16.054838709677423,0.5082903225806452,0.5402258064516129,0.19929032258064525,100.35096774193549,0.5045806451612903,87.3,110.0,0.531,0.94,13.0,0.245,0.725,0.0,17.9,0.42,0.459,0.2,103.58,0.297,Yes,1610612737,1610612752,21600478,1610612737,1610612752,f,2016,265:00,37,102,7,27,21,27,18,38,19,3,8,13,19,102,4,1.4032258064516299,-22.700000000000003
101.553125,103.04999999999998,0.6170937500000001,1.6009375,17.584374999999998,0.24568749999999995,0.768875,0.0,15.975000000000003,0.5048125,0.53734375,0.19921875000000008,100.3184375,0.50434375,91.3,112.6,0.486,1.21,13.6,0.178,0.696,0.0,14.0,0.44,0.486,0.198,98.22,0.39,Yes,1610612737,1610612765,21600498,1610612737,1610612765,f,2016,240:00,39,88,8,26,19,25,12,32,29,2,10,15,21,105,7,1.5031250000000114,-21.299999999999997
101.5939393939394,102.98181818181817,0.620939393939394,1.6109090909090908,17.666666666666664,0.24712121212121205,0.7666666666666667,0.0,15.93636363636364,0.5043333333333333,0.5371212121212121,0.19924242424242433,100.29727272727273,0.5056666666666666,108.51707317073172,96.62195121951217,0.6103902439024389,2.090121951219512,18.86463414634147,0.2292439024390244,0.7933658536585365,0.0,13.609756097560975,0.5269512195121955,0.5644390243902438,0.19895121951219505,95.7223170731707,0.5788170731707315,Yes,1610612737,1610612759,21600508,1610612737,1610612759,f,2016,265:00,42,92,14,28,16,27,11,35,25,6,6,11,21,114,2,1.6121212121212238,11.89512195121955
101.80294117647058,103.16176470588233,0.6201764705882353,1.624705882352941,17.667647058823526,0.24644117647058816,0.7675000000000001,0.0,15.80294117647059,0.5051764705882353,0.5374705882352941,0.19920588235294126,100.11176470588235,0.5047058823529411,98.6,108.0,0.588,1.82,15.2,0.28,0.652,0.0,11.3,0.42,0.478,0.2,98.68,0.431,Yes,1610612737,1610612753,21600530,1610612737,1610612753,f,2016,240:00,44,81,10,19,13,18,3,36,27,3,12,12,12,111,19,-1.358823529411751,-6.400000000000006
102.06857142857142,102.9142857142857,0.6200000000000001,1.6334285714285712,17.757142857142853,0.2419999999999999,0.7679428571428573,0.0,15.751428571428573,0.5080285714285715,0.5399428571428572,0.1991142857142858,100.0702857142857,0.5080285714285713,104.79268292682927,104.1536585365854,0.5921341463414636,1.9636585365853656,17.08658536585366,0.20626829268292685,0.7651097560975609,0.0,13.068292682926828,0.5029634146341465,0.5446341463414635,0.19912195121951207,96.43780487804878,0.5053658536585366,Yes,1610612737,1610612742,21600557,1610612737,1610612742,f,2016,240:00,30,74,11,22,26,32,6,41,19,1,8,10,15,97,15,-0.8457142857142799,3.6390243902438755
102.15833333333333,102.46944444444443,0.6203611111111111,1.6408333333333331,17.71388888888889,0.2393333333333333,0.7708333333333335,0.0,15.616666666666667,0.5072500000000001,0.5402499999999999,0.19913888888888898,99.88055555555553,0.5112222222222221,100.86341463414634,108.56219512195125,0.5855487804878048,1.6524390243902438,17.046341463414635,0.23793902439024397,0.7614999999999994,0.0,15.119512195121956,0.49259756097561,0.5283048780487805,0.19907317073170724,97.3829268292683,0.4594268292682927,Yes,1610612737,1610612751,21600573,1610612737,1610612751,f,2016,240:00,44,92,7,23,22,38,15,38,25,12,11,12,17,117,20,-0.3111111111111029,-4.69878048780491
102.38918918918918,102.29189189189188,0.618945945945946,1.6527027027027024,17.7,0.24113513513513504,0.7697567567567569,0.0,15.502702702702702,0.5074864864864865,0.5401891891891891,0.19916216216216226,99.9762162162162,0.5142972972972972,103.9012195121951,100.93048780487806,0.6131707317073171,1.9154878048780486,17.46951219512195,0.2485975609756097,0.7485121951219511,0.0,13.468292682926828,0.4894878048780488,0.5317317073170734,0.19946341463414619,101.15085365853659,0.5207439024390248,No,1610612737,1610612738,21600597,1610612737,1610612738,f,2016,240:00,36,83,11,29,18,21,12,31,22,5,5,12,17,101,-2,3.0972972972973025,2.970731707317043
102.57631578947367,102.4736842105263,0.6187368421052633,1.6573684210526314,17.692105263157895,0.24165789473684202,0.7698947368421054,0.0,15.436842105263159,0.5072894736842105,0.5403684210526315,0.19918421052631588,99.80052631578947,0.5137105263157894,101.7,106.55,0.6,2.335,17.85,0.20450000000000002,0.766,0.0,10.8,0.47550000000000003,0.517,0.2,101.06,0.47650000000000003,Yes,1610612737,1610612749,21600607,1610612737,1610612749,f,2016,240:00,42,80,13,26,14,18,14,23,29,4,9,19,20,111,13,3.102631578947367,-4.849999999999994
103.0102564102564,102.6102564102564,0.6205641025641027,1.654102564102564,17.784615384615382,0.24515384615384606,0.7665384615384616,0.0,15.564102564102564,0.5098205128205129,0.5426923076923077,0.1992051282051283,99.59846153846154,0.5147948717948717,99.05,107.8,0.5655,1.395,15.7,0.20800000000000002,0.743,0.0,15.45,0.493,0.5275,0.199,101.44,0.43899999999999995,Yes,1610612737,1610612752,21600613,1610612737,1610612752,f,2016,240:00,40,87,12,32,16,23,8,28,26,3,11,10,15,108,1,0.4000000000000057,-5.75
103.16,102.7725,0.6213000000000001,1.6777499999999996,17.827499999999997,0.2433749999999999,0.76365,0.0,15.4275,0.5103000000000001,0.543025,0.1992250000000001,99.57399999999998,0.514925,99.3,99.35,0.5245,1.73,16.7,0.20450000000000002,0.7275,0.0,12.95,0.491,0.5195000000000001,0.199,98.09,0.5295000000000001,No,1610612737,1610612765,21600633,1610612737,1610612765,f,2016,240:00,30,78,6,25,29,37,8,24,22,4,1,12,21,95,-23,0.38750000000000284,2.950000000000003
102.9780487804878,103.19268292682926,0.6240243902439025,1.6780487804878044,17.80731707317073,0.24134146341463406,0.7589512195121952,0.0,15.370731707317074,0.5081707317073171,0.5420731707317074,0.1991951219512196,99.5551219512195,0.5110975609756098,105.8,103.6,0.694,2.08,17.6,0.353,0.925,0.0,12.1,0.451,0.499,0.2,97.38,0.512,Yes,1610612737,1610612741,21600647,1610612737,1610612741,f,2016,240:00,39,82,9,22,15,19,10,30,23,3,16,19,19,102,9,2.785365853658533,2.200000000000003
102.9452380952381,102.89999999999998,0.6232142857142858,1.66547619047619,17.79285714285714,0.2416904761904761,0.7578809523809524,0.0,15.47857142857143,0.5086904761904762,0.5425952380952381,0.19916666666666677,99.59809523809524,0.5123809523809524,81.75,101.65,0.577,1.15,14.649999999999999,0.1,0.7995,0.0,16.5,0.4255,0.4635,0.199,102.53999999999999,0.372,Yes,1610612737,1610612755,21600653,1610612737,1610612755,f,2016,240:00,45,91,7,20,13,23,11,37,24,5,7,13,18,110,17,3.045238095238119,-19.900000000000006
103.00697674418605,102.65116279069765,0.6211162790697675,1.6665116279069763,17.781395348837208,0.2420232558139534,0.7602558139534884,0.0,15.430232558139535,0.5092558139534884,0.5426279069767442,0.19913953488372102,99.66604651162791,0.5134186046511627,106.54878048780486,101.00853658536582,0.5977926829268294,1.8926829268292684,17.546341463414628,0.20013414634146343,0.739329268292683,0.0,13.224390243902434,0.5254024390243901,0.5573292682926828,0.19887804878048776,97.97182926829268,0.5337195121951219,No,1610612737,1610612746,21600667,1610612737,1610612746,f,2016,240:00,37,88,9,29,22,26,8,32,28,2,8,8,17,105,-10,3.3558139534883935,5.540243902439045
103.0659090909091,103.07954545454544,0.6242045454545456,1.7081818181818178,17.847727272727273,0.24065909090909085,0.7602954545454547,0.0,15.261363636363637,0.508409090909091,0.5422954545454546,0.19915909090909098,99.6068181818182,0.5124545454545454,115.5,103.9,0.725,2.455,20.85,0.34750000000000003,0.8675,0.0,12.399999999999999,0.5135,0.5589999999999999,0.2,96.49,0.542,Yes,1610612737,1610612741,21600683,1610612737,1610612741,f,2016,240:00,43,83,17,30,16,19,6,33,29,5,5,13,20,119,5,-0.013636363636337023,14.599999999999994
103.4377777777778,103.33555555555554,0.6253111111111113,1.7162222222222216,17.93111111111111,0.23911111111111102,0.7593333333333334,0.0,15.235555555555557,0.5108888888888891,0.5447111111111111,0.1991333333333334,99.60222222222222,0.5131555555555555,95.45,110.05,0.5625,1.34,15.850000000000001,0.211,0.7055,0.0,15.5,0.46399999999999997,0.5085,0.2,99.475,0.4315,No,1610612737,1610612764,21600702,1610612737,1610612764,f,2016,240:00,30,83,9,31,17,25,8,33,18,8,9,19,16,86,-26,3.1022222222222524,-14.599999999999994
